Account name,Customer ID,Month,Currency code,Clicks,Impr.,CTR,Avg. CPC,Cost,Conversions,Cost / conv.,Conv. rate,Search impr. share,Search lost IS (budget)
LakeOconee.realty,625-661-2119,Sep-24,USD,538,"2,754",19.54%,1.12,601.27,49,12.27,9.11%,43.35%,7.95%
LaneCountyHomes.net,914-056-2556,Sep-24,USD,451,"4,527",9.96%,1,449.9,37,12.16,8.20%,14.54%,10.24%
LauraWillisRealEstate.com,439-827-0000,Sep-24,USD,993,"8,757",11.34%,1.51,1499.93,81,18.52,8.16%,18.38%,7.94%
LaysonGroup.com / KnoxvilleAtHome.com,226-849-2996,Sep-24,USD,"1,103","14,257",7.74%,0.81,896.86,111,8.08,10.06%,< 10%,8.22%
LegacyKeyHomes.com,383-107-4554,Sep-24,USD,232,"2,720",8.53%,1.27,294.29,20,14.71,8.62%,< 10%,9.73%
LegacyRealEstateTeam.com / LegacyRealEstateTeam.co,578-913-9007,Sep-24,USD,"9,574","68,268",14.02%,2.2,21017.91,908.83,23.13,9.49%,17.83%,8.78%
LeslieMelton.com,559-951-3080,Sep-24,USD,579,"5,671",10.21%,1.12,649.46,55,11.81,9.50%,16.70%,8.23%
ListingsInAZ.com,662-374-7249,Sep-24,USD,295,"1,295",22.78%,1.7,502.19,27,18.6,9.15%,25.25%,15.38%
LivelyCharlestonHomeSearch.com,578-964-6958,Sep-24,USD,499,"5,286",9.44%,1.33,662.52,47,14.1,9.42%,10.23%,10.54%
LiveMontgomeryCounty.com,700-009-8144,Sep-24,USD,522,"4,653",11.22%,0.96,499.71,46,10.86,8.81%,12.59%,6.52%
LiveSoCalLife.com,425-565-2397,Sep-24,USD,411,"4,577",8.98%,1.35,555.07,18,30.84,4.38%,11.31%,12.80%
LivingOkanaganLife.ca,471-237-5658,Sep-24,CAD,"1,062","6,697",15.86%,0.42,442.41,91,4.86,8.57%,28.27%,12.96%
LivingWell.realty (TheLivingWellTeam.com),202-582-2529,Sep-24,USD,"1,214","10,059",12.07%,1.65,1999.71,77,25.97,6.34%,< 10%,7.30%
LockboxLasVegas.com,488-684-6097,Sep-24,USD,393,"3,791",10.37%,1.25,491.54,27,18.21,6.87%,< 10%,12.85%
LoneStarReal.com / WegnerRealtyGroup.com,387-446-2531,Sep-24,USD,520,"3,539",14.69%,0.96,498.32,61,8.17,11.73%,< 10%,8.54%
LookingForSanDiegoHomes.com,184-264-6950,Sep-24,USD,400,"4,274",9.36%,1.25,499.44,26,19.21,6.50%,< 10%,13.39%
LookoutParkCity.com,581-694-5331,Sep-24,USD,430,"3,842",11.19%,2.32,999.3,27,37.01,6.28%,15.21%,15.06%
LouisvilleHomeCenter.com,731-443-1297,Sep-24,USD,508,"4,321",11.76%,0.98,500.07,45,11.11,8.86%,< 10%,7.03%
LoweHomeTeam.com,238-763-6941,Sep-24,USD,230,"2,061",11.16%,1.3,299.96,12,25,5.22%,< 10%,13.01%
LureRealEstate.com,141-955-0803,Sep-24,USD,415,"4,026",10.31%,1.21,500.08,44,11.37,10.60%,13.23%,11.56%
LuxLiving30A.com,658-071-7629,Sep-24,USD,126,"1,016",12.40%,3.96,499.24,15,33.28,11.90%,< 10%,11.85%
LuxSouthFloridaHomes.com,421-663-5078,Sep-24,USD,240,"2,558",9.38%,1.75,420.16,28,15.01,11.67%,< 10%,11.93%
LuxuryLivingHi.com,555-585-8482,Sep-24,USD,213,"2,817",7.56%,0.71,150.92,23,6.56,10.80%,< 10%,21.39%
LWRHome.com,595-629-2660,Sep-24,USD,"1,033","6,170",16.74%,1.88,1947.18,65,29.96,6.29%,10.13%,7.48%
LynnsBeachHomes.com,740-554-3429,Sep-24,USD,295,"2,292",12.87%,1.5,441.15,18,24.51,6.10%,< 10%,8.54%
MadeleineForresterOC.com,881-847-9743,Sep-24,USD,338,"2,551",13.25%,0.74,249.88,19,13.15,5.62%,< 10%,12.61%
MainLinePhilaHomes.com,103-107-3992,Sep-24,USD,"2,980","54,178",5.50%,1.17,3496.81,214,16.34,7.18%,21.27%,8.80%
MakeMaineYourHome.realestate,730-193-6576,Sep-24,USD,740,"17,931",4.13%,1.35,1001,52,19.25,7.03%,17.91%,16.82%
MakingCTHome.com,509-961-4562,Sep-24,USD,"1,460","51,276",2.85%,1.03,1499.92,108,13.89,7.40%,10.10%,8.21%
Manausa.com,139-412-0135,Sep-24,USD,"2,001","37,876",5.28%,1.65,3299.68,111,29.73,5.54%,17.13%,13.23%
MarcusAndCompanyRealty.com,858-349-1105,Sep-24,USD,605,"3,584",16.88%,1.87,1131.66,35,32.33,5.79%,19.36%,12.43%
MarkAllenRealty.com / SearchTheBurbsChicago.com,993-777-1292,Sep-24,USD,220,"1,774",12.40%,1.13,249.46,23,10.85,10.45%,19.29%,10.24%
MarkKuklaSold.com,654-895-7192,Sep-24,USD,279,"6,103",4.57%,0.88,246.01,22,11.18,7.89%,< 10%,13.40%
MarkLemmonsGroup.com,671-203-2899,Sep-24,USD,634,"5,002",12.67%,1.58,999.69,54,18.51,8.52%,< 10%,11.06%
Matthew-Reyes.com,242-992-2125,Sep-24,USD,466,"2,785",16.73%,1.07,499.66,33,15.14,7.08%,< 10%,13.34%
MBNARealty.co / MBNARealty.com,929-069-7196,Sep-24,USD,"1,501","31,880",4.71%,1,1499.62,116,12.93,7.73%,13.93%,7.50%
McgeeScott.com,514-135-3207,Sep-24,USD,630,"6,389",9.86%,0.79,499.97,46,10.87,7.30%,15.46%,8.92%
MetroVancouverHomesource.com,227-350-3823,Sep-24,CAD,"1,224","11,456",10.68%,0.41,499.74,63,7.93,5.15%,< 10%,7.89%
MHodgeRealty.com,748-425-9184,Sep-24,USD,407,"10,303",3.95%,1.04,424.42,34,12.48,8.35%,< 10%,13.28%
MichelleFraser.com (USD),898-471-7907,Sep-24,USD,"1,371","14,701",9.33%,0.82,1119.93,88,12.73,6.42%,12.38%,12.49%
MichiganHomeGirl.com,153-116-2288,Sep-24,USD,247,"2,933",8.42%,1.01,249.67,29,8.61,11.74%,< 10%,13.61%
MikeAguirreelpasoRealtor.com / SeekEPHomes.com,355-191-1588,Sep-24,USD,367,"3,968",9.25%,0.82,300.04,38,7.9,10.35%,< 10%,17.96%
MirandaRealEstateGroupFlorida.com,967-498-8394,Sep-24,USD,"2,032","21,144",9.61%,1.49,3032.78,155,19.57,7.53%,< 10%,11.40%
MoveFaster.ca / EdmontonRealEstate.online,336-787-8298,Sep-24,USD,281,"3,898",7.21%,0.65,182.03,18,10.11,6.41%,< 10%,10.29%
MoveToTheOkanagan.com,844-694-4049,Sep-24,CAD,"1,108","11,146",9.94%,0.23,249.87,82,3.05,7.40%,21.23%,9.84%
MovingSouthwestFlorida.com,317-718-2588,Sep-24,USD,362,"1,604",22.57%,1.38,500.86,39,12.84,10.77%,< 10%,8.95%
MrSantaFeRealEstate.com,598-040-7137,Sep-24,USD,973,"10,111",9.62%,1.03,999.54,89,11.23,9.15%,22.20%,10.85%
MrWestside.com,322-621-0327,Sep-24,USD,667,"3,981",16.75%,1.5,1000.9,52,19.25,7.80%,19.34%,15.97%
MuirEstates.com,759-127-9344,Sep-24,USD,449,"3,069",14.63%,1.11,498.38,33,15.1,7.35%,< 10%,9.10%
MuveHomes.ca,929-385-6754,Sep-24,USD,"5,543","72,475",7.65%,0.83,4599.68,549,8.38,9.90%,12.28%,12.91%
MyHaven.homes,215-676-1290,Sep-24,USD,799,"6,237",12.81%,1.25,998.68,60,16.64,7.51%,10.82%,12.32%
MyHomesInNJ.com,733-246-5297,Sep-24,USD,690,"15,736",4.38%,0.95,657.68,53,12.41,7.68%,10.60%,19.76%
MyJerseyHome.com,298-689-0454,Sep-24,USD,105,944,11.12%,3.81,400.06,12,33.34,11.43%,35.71%,15.22%
MyKamloopsListings.com,500-486-6060,Sep-24,USD,807,"8,902",9.07%,0.46,374.14,60,6.24,7.43%,21.88%,13.95%
MyYumaRealty.com,931-112-3268,Sep-24,USD,364,"4,624",7.87%,1.36,495.81,21,23.61,5.77%,13.00%,17.46%
NanaimoRE.com,127-345-4223,Sep-24,USD,"2,146","19,086",11.24%,0.47,999.85,156,6.41,7.27%,25.81%,12.53%
NaplesCoastalConnection.com,251-008-6974,Sep-24,USD,371,"4,596",8.07%,1.41,523.56,26,20.14,7.01%,< 10%,16.79%
NashvilleHome4Sale.com,773-782-0952,Sep-24,USD,"1,892","17,137",11.04%,1.32,2499.53,147,17,7.77%,< 10%,6.02%
NashvillesNik.com,391-349-3507,Sep-24,USD,573,"4,167",13.75%,1.05,599.7,61,9.83,10.65%,< 10%,9.61%
NeltnerRealty.com,825-178-5039,Sep-24,USD,947,"8,502",11.14%,0.79,750.38,80,9.38,8.45%,13.04%,14.62%
NevadaRealEstateGroup.com / NevadaGroup.com,850-628-7174,Sep-24,USD,"6,833","79,642",8.58%,1.45,9941.22,491,20.25,7.04%,20.01%,9.67%
NewEnglandPropertyFinder.com,946-080-4013,Sep-24,USD,760,"9,797",7.76%,1.32,1000.75,66,15.16,8.68%,11.14%,11.25%
NewJerseyLuxuryRealEstate.com,626-365-1711,Sep-24,USD,386,"2,960",13.04%,1.29,498.56,36,13.85,9.33%,12.05%,11.73%
NewMexicosFinestRealEstate.com,692-323-8225,Sep-24,USD,624,"8,489",7.35%,0.8,499.53,50,9.99,8.01%,< 10%,9.55%
NHCNow.com,695-449-0741,Sep-24,USD,541,"3,316",16.31%,1.66,899.09,49,18.35,9.06%,15.09%,7.34%
NiagaraHomePortal.ca,793-332-4001,Sep-24,CAD,"2,676","21,232",12.60%,0.37,999.85,160,6.25,5.98%,25.23%,10.84%
NickMcLeanRealEstate.com / EnhancedHomeSearch.com,226-653-6099,Sep-24,USD,"3,081","37,767",8.16%,1.3,4000.59,174,22.99,5.65%,27.55%,11.46%
NickPhillipsProperties.com,594-142-5462,Sep-24,USD,458,"6,013",7.62%,1.09,499.53,19,26.29,4.15%,< 10%,15.73%
NLHomeFinder.ca,751-297-9176,Sep-24,USD,"1,789","12,344",14.49%,0.17,300.04,106,2.83,5.93%,28.14%,13.54%
NortheastTNHomeSearch.com,898-991-5425,Sep-24,USD,"3,021","63,502",4.76%,0.91,2749.62,303,9.07,10.03%,18.27%,4.84%
NorthOfBostonHome.com,804-122-0627,Sep-24,USD,509,"6,353",8.01%,0.98,500.02,30,16.67,5.89%,< 10%,14.16%
NorthstarRealtyKC.com,424-141-8609,Sep-24,USD,205,"1,917",10.69%,0.96,197.19,28,7.04,13.66%,< 10%,18.46%
NWAHomeStore.com,763-493-5488,Sep-24,USD,"4,779","56,311",8.49%,1.25,5995.49,358.33,16.73,7.50%,27.39%,5.08%
NYSCapitalRegionHomes.com,457-213-8966,Sep-24,USD,455,"6,378",7.13%,0.66,299.73,38,7.89,8.35%,< 10%,12.82%
OBXLifeRealty.com,638-325-6442,Sep-24,USD,402,"3,627",11.08%,0.41,163.81,41,4,10.20%,11.37%,9.79%
OCKraig.com,736-814-0056,Sep-24,USD,823,"15,295",5.38%,1.21,993.85,46,21.61,5.59%,< 10%,9.82%
ODonnellRealEstate.com,474-868-9915,Sep-24,USD,425,"2,786",15.25%,1.41,597.94,26,23,6.12%,< 10%,13.00%
OmahaRealEstate.com,198-002-0388,Sep-24,USD,962,"13,686",7.03%,1.04,1000.14,99,10.1,10.29%,10.61%,8.14%
OmahaRealEstateShop.com,986-828-7025,Sep-24,USD,353,"3,692",9.56%,0.85,299.53,34,8.81,9.63%,< 10%,15.37%
OneGroupNashville.com,987-748-3645,Sep-24,USD,291,"2,262",12.86%,1.71,498.98,25,19.96,8.59%,< 10%,19.42%
OwnLA.homes,171-665-0127,Sep-24,USD,766,"14,565",5.26%,1.31,999.96,37,27.03,4.83%,11.55%,8.93%
PacificWolfRealty.com / TheWolfsNest.com,329-458-6503,Sep-24,USD,856,"6,702",12.77%,1.17,999.84,77,12.98,9.00%,< 10%,15.52%
PAHomeTool.com,598-100-3490,Sep-24,USD,221,"6,909",3.20%,1.11,246.2,14,17.59,6.33%,10.61%,14.84%
PalmMartin.com / DreamWorksRealEstate.com,751-514-9386,Sep-24,USD,"1,955","13,453",14.53%,1.02,1993.81,116,17.19,5.93%,< 10%,11.09%
PanamaCityHomesOnline.com,105-890-4296,Sep-24,USD,426,"4,223",10.09%,0.7,299.98,34,8.82,7.98%,< 10%,12.11%
ParkCityHomesAndLand.com,157-189-8158,Sep-24,USD,201,"1,546",13.00%,2.49,499.81,17,29.4,8.46%,19.57%,22.39%
ParkCityRealtyGroup.com,629-098-6223,Sep-24,USD,375,"3,529",10.63%,1.6,599.55,26,23.06,6.93%,13.14%,14.99%
PattyHerreraHomeTeam.com,670-925-0878,Sep-24,USD,194,"1,491",13.01%,1.42,275.66,21,13.13,10.82%,< 10%,11.24%
PeacockRealEstate.com,863-852-9762,Sep-24,USD,711,"12,953",5.49%,1.41,999.85,27,37.03,3.80%,30.72%,7.06%
PerfectPlaceTeam.com,847-774-1797,Sep-24,USD,419,"4,022",10.42%,1.19,498.72,28,17.81,6.68%,< 10%,17.02%
PeterKoutenTeam.com,970-501-2443,Sep-24,USD,383,"3,713",10.32%,2.6,996.49,47,21.2,12.27%,< 10%,7.15%
PGPropertyShop.com,691-315-8203,Sep-24,USD,"2,021","15,537",13.01%,0.45,900.23,134,6.72,6.63%,32.57%,13.97%
PhoenixAreaHouseSearch.com,985-058-7800,Sep-24,USD,"1,359","16,521",8.23%,1.3,1771.66,103,17.2,7.58%,< 10%,12.55%
PieceOfPDX.com,123-601-2137,Sep-24,USD,221,"1,776",12.44%,1.13,249.87,24,10.41,10.86%,< 10%,13.44%
PinnacleGRS.com,483-129-8701,Sep-24,USD,"1,811","38,228",4.74%,1.28,2321.06,167,13.9,9.22%,10.98%,9.83%
PlatinumHomesFortLauderdale.com,403-610-3582,Sep-24,USD,404,"2,669",15.14%,1.22,493.47,34,14.51,8.42%,< 10%,14.53%
PNWLuxuryHome.com,837-998-0870,Sep-24,USD,483,"6,566",7.36%,1.03,499.22,44,11.35,9.11%,< 10%,11.10%
PoconosHomeFinder.com,498-763-4292,Sep-24,USD,992,"15,644",6.34%,0.6,599.78,101,5.94,10.18%,23.86%,6.14%
PreferredHomeTeam.com,740-151-9564,Sep-24,USD,"2,030","18,106",11.21%,0.99,1999.98,114,17.54,5.62%,16.83%,3.13%
PremierColoradoProperty.com,135-133-2493,Sep-24,USD,417,"5,674",7.35%,1.2,500.07,45,11.11,10.79%,< 10%,14.23%
PremierListings.com,462-186-8556,Sep-24,USD,"5,833","58,563",9.96%,1.08,6298.18,515,12.23,8.83%,< 10%,9.67%
PrescottGolfHomes.com,709-088-9939,Sep-24,USD,367,"2,638",13.91%,1.35,495.72,22,22.53,5.99%,10.29%,14.40%
ProgramRealty.com,786-185-5715,Sep-24,USD,"2,637","46,000",5.73%,1.41,3715.7,168.8,22.01,5.01%,15.20%,9.01%
PropertiesPNW.com,669-741-2344,Sep-24,USD,778,"9,039",8.61%,1.61,1249.23,59,21.17,7.58%,11.00%,11.90%
PropertyCrushers.com,706-676-6980,Sep-24,USD,331,"2,724",12.15%,1.51,500.08,34,14.71,10.27%,< 10%,15.34%
PropertyProsAtlanta.com,354-148-7039,Sep-24,USD,761,"7,829",9.72%,0.99,750.22,76,9.87,9.99%,< 10%,8.82%
QuanSellsPalmBeach.com,694-151-6919,Sep-24,USD,284,"2,757",10.30%,0.88,249.61,16,15.6,5.63%,< 10%,16.73%
RafterHRealEstate.com,370-519-9115,Sep-24,USD,362,"6,752",5.36%,0.83,299.97,34,8.82,9.39%,12.85%,9.17%
Rania-Elsherif.com,254-874-8537,Sep-24,USD,266,"1,356",19.62%,1.12,298.12,17,17.54,6.39%,11.79%,14.28%
RealEstateForSaleSF.com,292-314-0744,Sep-24,USD,960,"14,312",6.71%,1.04,999.85,87,11.49,9.06%,< 10%,11.38%
RealEstateGoTo.com,808-058-2893,Sep-24,USD,593,"7,224",8.21%,0.84,500.59,49,10.22,8.26%,< 10%,7.52%
RealIntegrity.com,795-500-7160,Sep-24,USD,120,"1,132",10.60%,3.41,408.69,18,22.71,15.00%,14.99%,16.30%
RealLivingHomes.ca / CentralEdmonton.com,245-919-1490,Sep-24,USD,"1,384","10,868",12.73%,0.67,922.8,124,7.44,8.96%,< 10%,18.04%
Realty4VA.com / realtor4va.com / 804Realtor.com,223-880-7466,Sep-24,USD,197,"2,278",8.65%,0.76,149.83,17,8.81,8.63%,< 10%,16.23%
RealtyExecutivesSoutheast.com,782-873-1147,Sep-24,USD,680,"9,235",7.36%,1.1,749.38,69,10.86,10.15%,14.81%,9.46%
RealtyOhio.com,612-641-0195,Sep-24,USD,662,"6,862",9.65%,0.68,450.16,59,7.63,8.91%,< 10%,12.40%
RebeccaMayhew.ca,492-685-3119,Sep-24,CAD,437,"3,759",11.63%,0.8,349.77,42,8.33,9.61%,< 10%,12.48%
RedDeerRealEstate.ca,205-501-6164,Sep-24,CAD,"3,931","25,154",15.63%,0.59,2301.11,276,8.34,7.02%,34.07%,8.35%
RedDoorAlliance.com,279-551-8254,Sep-24,USD,148,"1,199",12.34%,4.05,598.89,21,28.52,14.19%,14.68%,16.31%
RegionHomes4Sale.com,348-178-6990,Sep-24,USD,"2,988","31,856",9.38%,1.67,4999.98,243,20.58,8.06%,13.14%,11.69%
Reliance1Realty.com,418-248-0105,Sep-24,USD,"1,404","12,995",10.80%,0.93,1299.91,96,13.54,6.84%,26.62%,9.98%
RemaxCrownCalgary.com,699-999-0207,Sep-24,CAD,"10,981","93,252",11.78%,0.91,10000.74,916.5,10.91,8.35%,16.93%,12.20%
RenoHomesNV.com,716-941-7352,Sep-24,USD,308,"3,262",9.44%,1.62,500.02,27,18.52,8.77%,14.57%,13.49%
RenoTahoeNVListings.com,814-912-7148,Sep-24,USD,735,"5,966",12.32%,1.36,999.82,56,17.85,7.62%,< 10%,14.02%
ReynoldsRealEstate.org,250-477-8795,Sep-24,USD,405,"6,307",6.42%,1.23,499.68,44,11.36,10.86%,14.40%,10.01%
RicciRealty.com,865-145-7927,Sep-24,USD,411,"2,720",15.11%,1.48,608.99,22,27.68,5.35%,< 10%,12.24%
RobertMackGroup.com,394-396-5968,Sep-24,USD,780,"5,638",13.83%,1.02,795.97,53,15.02,6.79%,< 10%,13.02%
RobGrey.com,563-284-8990,Sep-24,USD,"1,103","11,930",9.25%,0.73,801.92,65,12.34,5.89%,16.43%,9.86%
RobinChandlerHartGroup.com  / LighthouseDreamTeam.com / RCHartGroup.com / CoastalHomePartner.com,963-179-9945,Sep-24,USD,497,"4,649",10.69%,0.99,494.02,37.5,13.17,7.55%,< 10%,7.01%
RodriguezHomes.com,973-862-7393,Sep-24,USD,796,"7,796",10.21%,1.26,999.26,71,14.07,8.92%,12.95%,8.10%
RogersNeighborhoodRealty.com,421-075-7348,Sep-24,USD,390,"7,913",4.93%,1.4,547.76,21,26.08,5.38%,15.47%,11.66%
RonAndFlo.com,553-719-7691,Sep-24,USD,308,"2,664",11.56%,1.62,500,21,23.81,6.82%,< 10%,11.07%
RoseCalveloTeamSearch.com,109-120-0444,Sep-24,CAD,580,"4,019",14.43%,0.67,386.13,30,12.87,5.17%,< 10%,16.43%
RoseGroupRealty.com,980-203-1035,Sep-24,USD,472,"3,040",15.53%,1.06,499.89,58,8.62,12.29%,< 10%,10.38%
RussellvilleLiving.com,358-083-3144,Sep-24,USD,"1,098","23,729",4.63%,0.91,999.85,92,10.87,8.38%,18.40%,7.06%
RyanParkerSoFlo.com,580-161-8425,Sep-24,USD,256,"3,074",8.33%,1.17,300.03,23,13.04,8.98%,< 10%,11.53%
SamCooperRealtor.com,776-004-9842,Sep-24,USD,"1,892","44,570",4.25%,1.59,2999.86,143,20.98,7.56%,12.72%,10.44%
SampsonRealtyGroup.com / DavidSampsonGroup.com,962-940-5574,Sep-24,USD,223,"1,987",11.22%,1.12,249.67,11,22.7,4.93%,13.89%,9.48%
SanAntonioTexasHomesForsale.com,565-172-0535,Sep-24,USD,307,"2,814",10.91%,0.98,299.89,23,13.04,7.49%,< 10%,10.26%
SanDiego-HomesForSale.com,348-963-5027,Sep-24,USD,454,"4,949",9.17%,1.32,599.5,26,23.06,5.73%,< 10%,10.73%
SarasotaSearch.com,245-488-8700,Sep-24,USD,228,"2,508",9.09%,1.32,300.03,18,16.67,7.89%,< 10%,17.15%
SchulerBauer.com,244-677-8622,Sep-24,USD,"1,319","15,494",8.51%,0.76,1000.15,87,11.5,6.60%,24.19%,11.45%
ScottSchneiderGroup.com,784-814-8298,Sep-24,USD,521,"4,701",11.08%,0.96,499.95,43,11.63,8.25%,< 10%,10.93%
SearchAllCharlotteNCHomes.com,822-088-8929,Sep-24,USD,414,"3,616",11.45%,2.66,1099.34,52,21.14,12.56%,< 10%,12.25%
SearchArizonaHomesForSale.com,491-367-2015,Sep-24,USD,447,"2,439",18.33%,1.12,500.08,36,13.89,8.05%,10.29%,14.86%
SearchHomeToronto.com,592-696-4309,Sep-24,USD,"1,565","10,468",14.95%,0.64,999.83,99,10.1,6.33%,19.09%,9.74%
SearchLasvegasNV.com,762-309-4325,Sep-24,USD,233,"2,373",9.82%,1.56,363.29,16,22.71,6.87%,< 10%,11.93%
SearchMidwestHomes.com,546-804-9399,Sep-24,USD,277,"2,219",12.48%,0.9,249.86,19,13.15,6.86%,< 10%,10.97%
SearchResultsRealtyGroup.com / TriCitiesHomes4Sale.com,114-019-8137,Sep-24,USD,311,"3,851",8.08%,0.96,299.74,22,13.62,7.07%,11.00%,10.61%
SearchSarasotaHomes.com,735-603-6209,Sep-24,USD,"2,503","23,305",10.74%,1.2,2992.7,224,13.36,8.95%,10.07%,8.89%
SearchTellurideSothebysRealty.com,769-435-9866,Sep-24,USD,304,"3,238",9.39%,1.65,501.49,26,19.29,8.55%,17.03%,23.32%
SearchVancouverHome.com,771-526-2650,Sep-24,USD,965,"7,553",12.78%,0.47,449.88,75,6,7.77%,< 10%,14.22%
SearchVeroBeach.com,559-700-7893,Sep-24,USD,252,946,26.64%,1.98,499.51,14,35.68,5.56%,63.18%,15.78%
SECoastalGroup.com,968-761-0450,Sep-24,USD,62,"1,019",6.08%,8.07,500.17,11,45.47,17.74%,13.08%,23.38%
SeeVictoriaHomes.com,414-336-3764,Sep-24,CAD,913,"8,738",10.45%,0.66,598.52,63,9.5,6.90%,10.94%,8.89%
SellNow916.com,650-113-7862,Sep-24,USD,762,"8,262",9.22%,1.31,999.44,55.67,17.95,7.31%,< 10%,11.61%
SellsMHK.com,719-711-1054,Sep-24,USD,461,"9,066",5.08%,1.08,499.92,30,16.66,6.51%,22.17%,10.62%
ShaneCabrera.com,163-167-7874,Sep-24,USD,454,"4,724",9.61%,1.1,501.04,21,23.86,4.63%,< 10%,15.54%
ShastaHomesNow.com,933-207-2654,Sep-24,USD,333,"6,148",5.42%,1.5,499.85,23,21.73,6.91%,24.99%,14.79%
ShawnLittleTeam.com,485-825-2982,Sep-24,USD,306,"4,152",7.37%,1.31,399.57,18,22.2,5.88%,18.34%,7.70%
ShirzadRealty.ca,152-591-3688,Sep-24,USD,"1,726","14,275",12.09%,0.35,600.03,86,6.98,4.98%,12.81%,12.20%
SHJune.com,255-490-4937,Sep-24,USD,"1,711","9,207",18.58%,1.22,2090.33,156,13.4,9.12%,< 10%,8.77%
ShowMeCoMo.com / livelovemissouri.com,767-987-1741,Sep-24,USD,456,"16,776",2.72%,1.1,500.08,43,11.63,9.43%,23.50%,14.80%
SierraInteractive.com,296-541-9507,Sep-24,USD,"1,614","31,918",5.06%,7.02,11335.13,80.16,141.41,4.97%,11.17%,21.73%
SignatureChoiceRealty.com,848-493-6991,Sep-24,USD,764,"7,443",10.26%,0.66,501.46,76,6.6,9.95%,15.59%,11.04%
SinghAndAssociatesKC.com,883-787-0325,Sep-24,USD,807,"7,351",10.98%,0.87,699.65,80,8.75,9.91%,< 10%,6.23%
SkywalkerGroups.com,802-783-0470,Sep-24,USD,101,913,11.06%,3.01,304.37,14,21.74,13.86%,15.56%,14.78%
SLREG.com,587-070-1750,Sep-24,USD,740,"9,331",7.93%,1.34,991.65,65,15.26,8.78%,< 10%,14.84%
SoldBuyStohl.net,304-075-7244,Sep-24,USD,106,"1,190",8.91%,1.64,174.02,14,12.43,13.21%,< 10%,22.43%
SoldTeamAZ.com,694-056-5176,Sep-24,USD,329,"4,191",7.85%,1.52,500.4,21,23.83,6.38%,< 10%,16.58%
SoldTodayEdmonton.ca,803-924-5360,Sep-24,CAD,519,"3,701",14.02%,0.68,350.52,46,7.62,8.86%,< 10%,11.02%
SouthernBellLiving.com,745-315-8876,Sep-24,USD,338,"3,126",10.81%,1.47,495.39,16,30.96,4.73%,< 10%,10.24%
SouthernCharm.homes / KnoxvilleHouses.info,904-542-5376,Sep-24,USD,579,"3,978",14.56%,1.03,595.9,57,10.45,9.84%,< 10%,13.40%
SouthernKeyHomes.com,226-376-4366,Sep-24,USD,333,"3,089",10.78%,1.35,449.76,50,9,15.02%,< 10%,8.58%
SRE.enterprises,735-408-4007,Sep-24,USD,292,"2,539",11.50%,1.07,311.85,24,12.99,8.22%,< 10%,12.09%
StephanieSalerno.com,231-925-6200,Sep-24,USD,147,706,20.82%,1.99,293.07,14,20.93,9.52%,43.15%,8.90%
StitserProperties.com,694-383-5470,Sep-24,USD,575,"7,791",7.38%,1.04,599.99,37,16.22,6.43%,< 10%,13.33%
StJohnsLife.com,656-401-9813,Sep-24,USD,"2,302","15,592",14.76%,0.43,1001.04,138,7.25,5.99%,34.48%,11.72%
StormsPropertyGroup.com,173-915-6021,Sep-24,USD,223,"1,890",11.80%,1.12,249.68,16,15.61,7.17%,< 10%,12.00%
StoryRealEstate.com,507-865-3072,Sep-24,USD,472,"6,172",7.65%,3.18,1499.88,12,124.99,2.54%,34.22%,17.47%
StreetLightRealtors.com,829-333-8819,Sep-24,USD,323,"5,519",5.85%,1.5,486.08,31,15.68,9.60%,12.36%,10.60%
SuburbanChicagoRealEstate.com,796-899-0233,Sep-24,USD,442,"2,117",20.88%,1.01,445.23,40,11.13,9.05%,< 10%,11.98%
SullivansIslandRealEstate.com,320-507-7539,Sep-24,USD,627,"2,814",22.28%,1.59,998.43,28,35.66,4.47%,54.73%,14.72%
SunshineTeam.co / RXHomeAdvantageColorado.com / RxRealtyColorado.com / rxhomeadvantage.com,233-782-7919,Sep-24,USD,149,962,15.49%,1.67,249.57,14,17.83,9.40%,< 10%,12.31%
TAD.agency,489-600-7013,Sep-24,USD,"1,053","34,560",3.05%,0.95,999.84,95,10.52,9.02%,22.15%,7.84%
TangentRealty.com,260-927-8945,Sep-24,USD,141,"1,360",10.37%,2.22,312.37,13,24.03,9.22%,< 10%,12.02%
TeamJalal.com,705-274-1407,Sep-24,USD,345,"4,596",7.51%,0.72,249.78,17,14.69,4.93%,10.16%,18.00%
TeamMatchmaker.com,948-872-7096,Sep-24,USD,456,"16,034",2.84%,0.88,400.06,30,13.34,6.58%,11.85%,10.39%
TeamPinto.com,137-666-1282,Sep-24,CAD,"1,155","12,604",9.16%,0.87,999.75,73,13.7,6.32%,< 10%,12.06%
TeamSzakosTN.com,541-097-5246,Sep-24,USD,546,"4,664",11.71%,2.74,1494.79,33,45.3,6.04%,10.24%,9.92%
TexasHomeBuyersAndSellers.com,328-570-6393,Sep-24,USD,710,"6,390",11.11%,0.99,700.38,66,10.61,9.30%,< 10%,11.91%
TheAlexHaighGroup.com / TheHaighGroup.com,632-426-7549,Sep-24,USD,"1,065","5,953",17.89%,0.94,996.24,81,12.3,7.61%,< 10%,12.34%
TheAllPointsTeam.com,157-279-4852,Sep-24,USD,503,"6,831",7.36%,1.97,992.72,28,35.45,5.57%,< 10%,18.37%
TheBellTeam.com,233-121-1941,Sep-24,USD,522,"3,051",17.11%,1.5,782.33,28,27.94,5.36%,25.19%,12.89%
